流水號	地點	行政區	WGS經度座標	WGS緯度座標
1831	民生東三段　　龍江路	中山區	121.54066	25.057823
1832	民生東三段　　遼寧街　	中山區	121.54218	25.057802
1833	民生東三段　　復興北路	中山區	121.54416	25.05777
1834	松河街　　　　重陽路125巷	南港區	121.597305	25.058432
1835	重陽路　　　　187巷	南港區	121.59904	25.05659
1836	重陽路　　    　興華路	南港區	121.60535	25.057892
1837	三重路　　　　經貿二路88巷	南港區	121.61408	25.05774
1838	經貿二路　　　88巷(2-3號道路)	南港區	121.61681	25.057602
1839	重陽路　　　　園區街	南港區	121.61063	25.0595
1840	民生東一段　　中山北二段	中山區	121.52287	25.057932
1841	民生東一段　　林森北路	中山區	121.52552	25.058056
1842	民生東一段　　新生北二段	中山區	121.52761	25.058025
1843	民生東二段　　中原街　	中山區	121.5289	25.058
1844	民生東二段　　長春路137巷	中山區	121.531876	25.057955
1845	民生東二段　　115巷	中山區	121.53162	25.057957
1846	民生東二段　　松江路　	中山區	121.533134	25.05795
1847	民生東二段　　建國北二段	中山區	121.53692	25.057886
1848	民生東二段    　147巷	中山區	121.53483	25.057926
1849	民生東四段    　55巷	松山區	121.55049	25.057861
1850	重陽路125巷      36弄	南港區	121.597595	25.057768
1851	重陽路　　　　190	南港區	121.60235	25.057644
1852	重陽路　　　　166	南港區	121.60091	25.057306
1853	重陽路　　　　興南街	南港區	121.60421	25.057707
1854	迪化街一段　　歸綏街	大同區	121.50967	25.058199
1855	延平北二段　　歸綏街	大同區	121.51149	25.05813
1856	重慶北二段　　歸綏街　	大同區	121.51364	25.058168
1857	民生東四段    　97巷	松山區	121.55212	25.057978
1858	三民路　　　　113巷　	松山區	121.56348	25.058031
1859	新明路　　　　126巷	內湖區	121.58711	25.057959
1860	民生東四段    　131巷	松山區	121.55429	25.058191
1861	塔悠路　　　　179	松山區	121.5695	25.056372
1862	松河街　　　　南港路三段314巷(長壽橋)	南港區	121.58121	25.052408
1863	承德路二段　　萬全街	大同區	121.51819	25.058443
1864	民生東四段　　光復北路	松山區	121.55524	25.058275
1865	富錦街　　　　民生東五段27巷	松山區	121.55694	25.060476
1866	民生東五段    　36巷	松山區	121.55698	25.058414
1867	民生東二段　　吉林路　	中山區	121.530205	25.05798
1868	行善路　　　　111巷	內湖區	121.57946	25.058537
1869	成功路一段　　向陽路258巷	南港區	121.59287	25.058048
1870	重陽路　　　　興中路	南港區	121.60668	25.058123
1871	民生東五段　　69巷	松山區	121.55829	25.058508
1872	康樂街　　　　110	內湖區	121.619095	25.070684
1873	重陽路39巷　　向陽路258巷	南港區	121.593956	25.058325
1874	重陽路57巷　　向陽路258巷	南港區	121.59576	25.058334
1875	敦化北路　　　170號	松山區	121.5492	25.058374
1876	民生東四段　　80巷	松山區	121.552895	25.058056
1877	民生東五段　　新中街	松山區	121.560486	25.058668
1878	延平北二段　　保安街　	大同區	121.51146	25.058994
1879	民生東五段　　137	松山區	121.56155	25.058765
1880	民生東四段80巷　15弄	松山區	121.55297	25.056257
1881	新湖一路　　　民善街	內湖區	121.57635	25.058756
1882	保安街　　　　甘州街	大同區	121.51282	25.059153
1883	吉林路　　　　松江路330巷	中山區	121.53027	25.06121
1884	富錦街　　　　民生東四段97巷	松山區	121.55192	25.059908
1885	民生東五段　　三民路	松山區	121.563385	25.058891
1886	南京東六段　　舊宗下匝道(往西)	內湖區	121.58294	25.057999
1887	重陽路　　　　423巷	南港區	121.60914	25.058867
1888	重慶北二段　　保安街	大同區	121.513626	25.059223
1889	民生東五段　　177	松山區	121.56488	25.059
1890	民生東五段　　新東街	松山區	121.565926	25.059086
1891	潭美街　　　　安康路22巷	內湖區	121.593895	25.061129
1892	三重路　　　　園區街	南港區	121.6142	25.058987
1893	民生東五段　　260巷	松山區	121.56715	25.059175
1894	民生東五段    　撫遠街	松山區	121.56841	25.059269
1895	民生東五段    　塔悠路	松山區	121.56899	25.059307
1896	重陽路　　    　惠民街	南港區	121.6098	25.05912
1897	錦西街　　    　寧夏路	大同區	121.51476	25.059547
1898	建國北二段　　115號	中山區	121.53721	25.059525
1899	新生北二段　　新興國中	中山區	121.52752	25.061657
1900	建國北二段　　186巷	中山區	121.53673	25.059658
1901	經貿二路　　　157巷(1-6號道路)	南港區	121.616585	25.05932
1902	經貿一路　　　展覽館停車場	南港區	121.61966	25.05638
1903	錦西街　　　　53巷	大同區	121.51589	25.059814
1904	寧夏路　　　　蘭州街	大同區	121.5141	25.06178
1905	民權西144巷　   民權西102巷4弄	大同區	121.51593	25.061634
1906	潭美街　　　　新明路143巷	內湖區	121.58977	25.058643
1907	錦西街　　　　雙連國小	大同區	121.51669	25.060015
1908	光復北路　　　富錦街	松山區	121.55487	25.060337
1909	行忠路　　　　行善路	內湖區	121.585724	25.066317
1910	撫遠街　　　　211巷	松山區	121.56775	25.059992
1911	南京東六段　　南京東六段368巷	內湖區	121.586365	25.059767
1912	三民路　　　　民生東五段177巷(加油站)	松山區	121.563324	25.059916
1913	塔悠路　　　　撫遠街249巷	松山區	121.568665	25.061224
1914	承德路二段　　錦西街	大同區	121.51821	25.060223
1915	錦西街　　　　雙連街	大同區	121.51878	25.06024
1916	林森北路　　　錦州街	中山區	121.52556	25.060305
1917	新生北二段　　錦州街	中山區	121.52766	25.060312
1918	錦州街　　　　龍江路	中山區	121.54074	25.060228
1919	錦州街　　　　合江街	中山區	121.539215	25.06024
1920	復興北路　　　錦州街	中山區	121.54419	25.060177
1921	富錦街　　　　12	松山區	121.551216	25.060202
1922	重陽路　　　　園區街58巷	南港區	121.61137	25.060083
1923	迪化街一段　　涼州街	大同區	121.50933	25.060547
1924	錦西街　　　　民權西路70巷	大同區	121.52066	25.060354
1925	中山北二段　　錦州街	中山區	121.52296	25.060333
1926	錦州街　　　　中原街	中山區	121.52894	25.060347
1927	錦州街　　　　吉林路	中山區	121.53025	25.06035
1928	松江路　　　　錦州街	中山區	121.53318	25.060331
1929	錦州街　　　　民生東二段147巷	中山區	121.53486	25.060314
1930	建國北二段　　錦州街	中山區	121.53697	25.060284
1931	三重路　　　　經貿二路106巷	南港區	121.614136	25.05828
1932	新明路  　      　75號(潭美國小)	內湖區	121.59056	25.060102
1933	經貿二路157巷   36弄	南港區	121.61722	25.060293
1934	延平北二段　　涼州街	大同區	121.51135	25.06067
1935	重慶北二段　　涼州街	大同區	121.513535	25.060783
1936	敦化南一段　　190	大安區	121.54884	25.042608
1937	富錦街　　　　359巷	松山區	121.5581	25.06055
1938	涼州街　　　　寧夏路	大同區	121.51434	25.060831
1939	富錦街　　　　新中街	松山區	121.56031	25.06072
1940	富錦街　　　　429巷	松山區	121.56137	25.060802
1941	撫遠街　　　　255巷	松山區	121.567116	25.06064
1942	南京東六段　　451巷	內湖區	121.588715	25.06141
1943	經貿二路235巷  157巷36弄	南港區	121.615326	25.061344
1944	五常街　　　　53巷	中山區	121.539604	25.064314
1945	富錦街　　　　三民路	松山區	121.56322	25.060938
1946	富錦街　　　　新東街	松山區	121.56536	25.061115
1947	舊宗路一段　　行善路	內湖區	121.580284	25.058886
1948	經貿一路　　　二路157巷(1-6道路)	南港區	121.61802	25.060999
1949	民權東六段    　296巷	內湖區	121.60517	25.07256
1950	三民路　　　　155巷	松山區	121.56317	25.061386
1951	新湖一路　　　新湖二路295巷	內湖區	121.58396	25.06342
1952	潭美街　　　　新明路536巷	內湖區	121.576706	25.053041
1953	經貿二路255巷      經貿二路157巷36弄	南港區	121.61466	25.062122
1954	承德路二段　　民權西路102巷33弄	大同區	121.51825	25.061563
1955	民權東三段　　敦化北路	松山區	121.550735	25.061537
1956	民權東三段75巷　復興北路430巷	中山區	121.54363	25.0634
1957	復興北路427巷 　　民權東三段191巷	松山區	121.54722	25.063332
1958	新湖二路　　　250巷	內湖區	121.58287	25.064632
1959	林森北路        　新興國中	中山區	121.525604	25.061691
1960	民權東四段　　100號	松山區	121.55632	25.062033
1961	民善街　　　　新湖二路	內湖區	121.57544	25.060724
1962	民權東五段　　104巷	松山區	121.56773	25.06334
1963	南京東六段　　金莊路	內湖區	121.587425	25.06076
1964	富錦街　　　　撫遠街　	松山區	121.5664	25.061775
1965	重陽路　　　　三重路95號	南港區	121.61282	25.06168
1966	民權東四段　　光復北路	松山區	121.55457	25.061924
1967	三民路　　　　166巷	松山區	121.56313	25.061865
1968	安康路　　　　32巷	內湖區	121.594925	25.062643
1969	延平北二段    　247巷	大同區	121.51125	25.062256
1970	民權東三段　　140巷	松山區	121.54666	25.062073
1971	民權東三段    　160巷	松山區	121.54791	25.062042
1972	行善路　　　　行愛路	內湖區	121.58261	25.060614
1973	石潭路　　　　南京東六段451巷	內湖區	121.586266	25.06248
1974	南京東六段　　539巷	內湖區	121.5762	25.054737
1975	石潭路131巷  　金豐路	內湖區	121.588974	25.064667
1976	經貿二路　　　三重路	南港區	121.61446	25.060509
1977	民權東三段　　龍江路	中山區	121.540855	25.062363
1978	民權東三段　　復興北路	中山區	121.54424	25.062208
1979	民權東四段　　憲兵營區	松山區	121.559166	25.062338
1980	新湖二路　　　146巷	內湖區	121.57929	25.062523
1981	成功路二段　　安康路	內湖區	121.59102	25.061968
1982	行善路　　　　石潭路	內湖區	121.58497	25.063107
1983	木新路三段　　樟新路	文山區	121.55492	24.980185
1984	民權東二段　　71巷	中山區	121.5317	25.062529
1985	民權東二段　　135巷	中山區	121.53492	25.062447
1986	民權東二段　　建國北二段	中山區	121.53702	25.062397
1987	民權東四段　　新中街	松山區	121.560165	25.062456
1988	石潭路　　　　金莊路	內湖區	121.58766	25.062754
1989	南湖大橋　　　康寧抽水站	內湖區	121.611176	25.064564
1990	民權東一段　　林森北路	中山區	121.525635	25.062693
1991	民權東一段　　新生北二段	中山區	121.52773	25.062622
1992	民權東二段　　中原街	中山區	121.52897	25.062597
1993	民權東二段　　吉林路　	中山區	121.5303	25.062574
1994	民權東二段　　松江路　	中山區	121.53321	25.062489
1995	民族東路　　　建國北三段113巷	中山區	121.53631	25.06818
1996	成功路二段　　安康路(駿德重機)	內湖區	121.592834	25.061827
1997	民權西路　　　延平北北側	大同區	121.51121	25.063068
1998	民權西路　　　70巷	大同區	121.51953	25.062845
1999	民權西路　　　天祥路　	中山區	121.520805	25.062813
2000	民權東一段　　中山北二段	中山區	121.52261	25.06278
2001	農安街　　　　民權東二段135巷	中山區	121.53502	25.06467
2002	新湖三路　　　民善街	內湖區	121.57485	25.06267
2003	行愛路　　　　78巷	內湖區	121.581184	25.062637
2004	潭美街　　　　新明路219巷	內湖區	121.58813	25.05745
2005	延平北二段　　民權西路	大同區	121.51122	25.062935
2006	重慶北二段　　民權西路	大同區	121.51356	25.062988
2007	民權西路　　　蘭州街	大同區	121.51473	25.062958
2008	民權西路　　　大龍街	大同區	121.51598	25.06297
2009	承德路二段　　民權西路	大同區	121.51826	25.062874
2010	民權東四段　　三民路	松山區	121.56302	25.062834
2011	新湖三路　　　行忠路28巷	內湖區	121.57817	25.064266
2012	安康路　　　　22	內湖區	121.59351	25.062525
2013	潭美街　　　　安康路106巷	內湖區	121.599205	25.060665
2014	潭美街　　　　安美街(485號)	內湖區	121.59712	25.060387
2015	民權東六段190巷　成功路二段115巷49弄	內湖區	121.59346	25.06447
2016	石潭路131巷      南京東六段539巷	內湖區	121.58896	25.063147
2017	安康路　　　　安美街	內湖區	121.59641	25.062176
2018	撫遠街　　　　379	松山區	121.5658	25.06447
2019	新湖一路　　　行愛路	內湖區	121.58179	25.06183
2020	龍江路345巷  復興北430巷	中山區	121.54254	25.063381
2021	復興北路　　　488巷	中山區	121.54421	25.06517
2022	民權東五段　　撫遠街400巷(三民國小)	松山區	121.56486	25.063084
2023	舊宗路一段　　新湖三路	內湖區	121.57672	25.063478
2024	潭美街　　　　安美街(583號)	內湖區	121.602745	25.061071
2025	民權東六段　　民善街	內湖區	121.574104	25.065168
2026	安康路　　　　106巷	內湖區	121.5989	25.062862
2027	民權東五段　　撫遠街	松山區	121.56595	25.06324
2028	民權東五段　　塔悠路	松山區	121.56824	25.06354
2029	行善路　　　　新湖一路339巷	內湖區	121.58471	25.062681
2030	安康路　　　　228巷(北側)	內湖區	121.60324	25.063604
2031	建國北三段　　96號	中山區	121.53425	25.066984
