Family,Name_S,Name_C,Endemic,Alien,Status,西元年,Month,Date,Region,X_TWD97,Y_TWD97,數量,Investgat
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2015,3,31,新店溪,299783.1347,2767581.143,1,柯智仁
鳩鴿科,Streptopelia orientalis,金背鳩,特有亞種,,留、普,2015,3,31,新店溪,299832.3473,2767494.36,2,柯智仁
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2015,3,31,新店溪,299727.5721,2767467.372,2,柯智仁
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2015,3,31,新店溪,299872.4053,2767554.156,2,柯智仁
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2015,3,31,新店溪,299958.5009,2767695.444,2,柯智仁
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2015,3,31,新店溪,299999.2468,2767594.902,4,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2015,3,31,新店溪,299999.2468,2767594.902,2,柯智仁
麻雀科,Passer montanus,麻雀,,,留、普,2015,3,31,新店溪,299999.2468,2767594.902,2,柯智仁
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2015,3,31,新店溪,299952.1509,2767490.656,2,柯智仁
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2015,3,31,新店溪,299952.1509,2767490.656,2,柯智仁
鳩鴿科,Streptopelia orientalis,金背鳩,特有亞種,,留、普,2015,3,31,新店溪,299966.4384,2767485.893,2,柯智仁
鴉科,Pica pica,喜鵲,,,留、普,2015,3,31,新店溪,299966.4384,2767485.893,1,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2015,3,31,新店溪,299993.426,2767508.118,2,柯智仁
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2015,3,31,新店溪,299993.426,2767508.118,4,柯智仁
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2015,3,31,新店溪,299994.4843,2767548.335,2,柯智仁
